,SYMBOL,logFC,adj.P.Val
774,AC006116.24,0.231743564458,1.0
775,AC006116.27,0.0,1.0
776,AC006126.3,0.0,1.0
777,AC006126.4,0.278705291818,1.0
778,AC006129.1,-inf,1.0
779,AC006129.2,inf,1.0
780,AC006129.4,inf,1.0
781,AC006130.1,0.0,1.0
782,AC006130.3,0.0,1.0
783,AC006130.4,0.0,1.0
784,AC006133.3,0.0,1.0
785,AC006145.1,0.0,1.0
786,AC006150.1,0.0,1.0
787,AC006150.2,0.0,1.0
788,AC006153.3,0.0,1.0
789,AC006156.1,0.0,1.0
790,AC006156.2,0.0,1.0
791,AC006159.3,-inf,1.0
792,AC006159.4,0.0,1.0
793,AC006159.5,inf,1.0
794,AC006160.5,0.731743564458,1.0
795,AC006195.2,0.0,1.0
796,AC006196.1,0.0,1.0
797,AC006227.1,0.0,1.0
798,AC006262.10,0.0,1.0
799,AC006262.4,0.0899360891267,1.0
800,AC006262.5,0.0771906028753,1.0
801,AC006262.6,0.196774913786,1.0
802,AC006272.1,0.0,1.0
803,AC006272.2,0.0,1.0
804,AC006273.4,0.15172808729,1.0
805,AC006273.5,0.155507422028,1.0
806,AC006273.7,0.0889911907265,1.0
807,AC006277.2,0.0,1.0
808,AC006296.1,0.0,1.0
809,AC006296.2,0.0,1.0
810,AC006322.1,0.0,1.0
811,AC006326.3,0.0,1.0
812,AC006326.5,0.0,1.0
813,AC006328.1,0.0,1.0
814,AC006328.9,0.0,1.0
815,AC006335.10,0.0,1.0
816,AC006335.11,0.0,1.0
817,AC006335.2,0.0,1.0
818,AC006335.6,0.0,1.0
819,AC006355.3,0.0,1.0
820,AC006366.3,0.0,1.0
821,AC006369.2,0.0,1.0
822,AC006369.3,0.0,1.0
823,AC006371.1,0.0,1.0
824,AC006372.1,0.0,1.0
825,AC006372.4,0.0,1.0
826,AC006372.5,0.0,1.0
827,AC006372.6,0.0,1.0
828,AC006373.1,0.0,1.0
829,AC006377.1,0.0,1.0
830,AC006378.2,-1.3107376859,0.951083257631
831,AC006380.1,0.0,1.0
832,AC006380.3,0.0,1.0
833,AC006390.4,0.0,1.0
834,AC006427.2,0.0,1.0
835,AC006432.1,0.0,1.0
836,AC006435.1,0.0,1.0
837,AC006445.6,0.0,1.0
838,AC006445.7,0.0,1.0
839,AC006449.1,0.0,1.0
840,AC006452.1,0.0,1.0
841,AC006455.1,0.0,1.0
842,AC006458.3,0.0,1.0
843,AC006460.2,inf,1.0
844,AC006461.2,0.0,1.0
845,AC006465.4,-0.364755635807,1.0
846,AC006466.5,0.0,1.0
847,AC006480.1,0.0,1.0
848,AC006482.1,0.0,1.0
849,AC006483.1,0.0,1.0
850,AC006483.5,0.240220689181,0.831660005618
851,AC006486.1,-0.40456845908,1.0
852,AC006486.9,0.0,1.0
853,AC006487.1,0.0,1.0
854,AC006499.1,0.0,1.0
855,AC006499.2,0.0,1.0
856,AC006499.3,0.0,1.0
857,AC006499.4,0.0,1.0
858,AC006499.5,0.0,1.0
859,AC006499.6,0.0,1.0
860,AC006499.7,0.0,1.0
861,AC006499.8,0.0,1.0
862,AC006499.9,0.0,1.0
863,AC006509.4,0.0,1.0
864,AC006509.7,-0.366335791236,1.0
865,AC006534.1,0.0,1.0
866,AC006534.2,0.0,1.0
867,AC006538.1,-0.136456240252,1.0
868,AC006538.4,0.0,1.0
869,AC006539.1,0.0,1.0
870,AC006539.2,-inf,1.0
871,AC006539.3,0.0,1.0
872,AC006539.4,0.0,1.0
873,AC006547.13,-0.0354413332098,1.0
874,AC006547.14,-0.608403864356,1.0
875,AC006547.15,0.0,1.0
876,AC006547.8,0.0,1.0
877,AC006548.19,0.0,1.0
878,AC006548.26,0.0,1.0
879,AC006552.1,0.0,1.0
880,AC006557.1,0.0,1.0
881,AC006926.1,0.0,1.0
882,AC006942.4,inf,1.0
883,AC006946.12,inf,1.0
884,AC006946.15,0.0,1.0
885,AC006946.16,-0.0208557976675,1.0
886,AC006946.17,-inf,1.0
887,AC006947.1,0.0,1.0
888,AC006953.1,0.335502939278,1.0
889,AC006960.5,0.0,1.0
890,AC006960.7,0.0,1.0
891,AC006967.1,0.0,1.0
892,AC006978.6,-0.158604942937,1.0
893,AC006987.4,0.0,1.0
894,AC006987.5,0.0,1.0
895,AC006987.6,0.0,1.0
896,AC006987.7,0.0,1.0
897,AC006988.1,0.0,1.0
898,AC006989.2,0.0,1.0
899,AC006994.1,0.0,1.0
900,AC006994.2,0.0,1.0
901,AC006994.3,0.0,1.0
902,AC006995.8,0.0,1.0
903,AC007000.10,0.0,1.0
904,AC007000.11,inf,1.0
905,AC007000.12,0.0,1.0
906,AC007003.1,0.0,1.0
907,AC007009.1,0.0,1.0
908,AC007009.2,0.0,1.0
909,AC007016.3,0.0,1.0
910,AC007025.1,0.0,1.0
911,AC007036.4,inf,1.0
912,AC007036.5,0.0,1.0
913,AC007036.6,0.0,1.0
914,AC007038.7,0.902868108026,1.0
915,AC007040.1,0.0,1.0
916,AC007040.11,0.732993734723,1.0
917,AC007040.2,0.0,1.0
918,AC007040.3,0.0,1.0
919,AC007040.6,-0.414497060722,1.0
920,AC007040.7,inf,1.0
921,AC007040.8,0.0,1.0
922,AC007041.1,0.0,1.0
923,AC007041.2,-0.0375949658949,1.0
924,AC007050.1,0.0,1.0
925,AC007050.17,0.0,1.0
926,AC007050.18,0.0,1.0
927,AC007056.1,0.0,1.0
928,AC007064.22,0.0,1.0
929,AC007064.24,0.0,1.0
930,AC007064.25,0.0,1.0
931,AC007078.4,0.0,1.0
932,AC007091.1,0.0,1.0
933,AC007096.1,0.0,1.0
934,AC007098.1,0.0,1.0
935,AC007099.1,0.231743564458,1.0
936,AC007099.2,0.0,1.0
937,AC007106.1,0.0,1.0
938,AC007114.1,0.0,1.0
939,AC007115.3,0.0,1.0
940,AC007126.1,0.0,1.0
941,AC007128.1,0.414157430813,1.0
942,AC007131.1,0.0,1.0
943,AC007131.2,0.0,1.0
944,AC007131.3,0.0,1.0
945,AC007136.1,0.0,1.0
946,AC007161.5,0.0,1.0
947,AC007163.10,0.0,1.0
948,AC007163.11,0.0,1.0
949,AC007163.3,0.0,1.0
950,AC007163.6,1.06222558818,1.0
951,AC007163.8,0.0,1.0
952,AC007163.9,0.0,1.0
953,AC007179.1,0.0,1.0
954,AC007179.2,0.0,1.0
955,AC007182.6,0.0,1.0
956,AC007192.6,0.0,1.0
957,AC007193.10,0.0,1.0
958,AC007193.6,0.481743564458,1.0
959,AC007193.8,0.0,1.0
960,AC007193.9,0.0,1.0
961,AC007204.1,0.0,1.0
962,AC007204.2,0.0,1.0
963,AC007216.1,0.0,1.0
964,AC007216.2,0.0,1.0
965,AC007228.11,-0.157060224874,1.0
966,AC007228.5,0.0,1.0
967,AC007228.8,0.0,1.0
968,AC007228.9,0.474542354718,1.0
969,AC007229.3,-0.20889912256,1.0
970,AC007237.2,-0.117328016787,1.0
971,AC007238.1,-0.0135712514853,1.0
972,AC007241.1,0.0,1.0
973,AC007242.1,0.0,1.0
974,AC007246.3,0.13907439585,1.0
975,AC007248.6,0.0,1.0
976,AC007248.7,0.0,1.0
977,AC007249.3,0.377984189639,1.0
978,AC007250.4,0.0,1.0
979,AC007251.2,0.0,1.0
980,AC007253.1,0.0,1.0
981,AC007255.8,inf,1.0
982,AC007256.5,0.0972414582135,1.0
983,AC007271.3,0.0,1.0
984,AC007272.1,0.0,1.0
985,AC007272.3,0.0,1.0
986,AC007274.2,0.0,1.0
987,AC007274.5,0.0,1.0
988,AC007277.3,0.0,1.0
989,AC007278.2,0.0,1.0
990,AC007278.3,0.0,1.0
991,AC007279.2,-0.164497060722,1.0
992,AC007282.6,0.0,1.0
993,AC007283.4,0.262457751405,1.0
994,AC007283.5,0.0,1.0
995,AC007285.6,0.627984189639,1.0
996,AC007285.7,-0.664497060722,1.0
997,AC007292.1,0.0,1.0
998,AC007292.3,-1.5607376859,1.0
999,AC007292.4,inf,1.0
1000,AC007292.6,0.739180400307,1.0
1001,AC007292.7,0.0,1.0
1002,AC007308.6,0.0197443378195,1.0
1003,AC007308.7,0.0,1.0
1004,AC007312.3,-0.0913016234151,1.0
1005,AC007316.3,0.0,1.0
1006,AC007317.1,0.0,1.0
1007,AC007318.5,0.0334419439625,1.0
1008,AC007319.1,-inf,1.0
1009,AC007322.1,0.0,1.0
1010,AC007322.3,0.0,1.0
1011,AC007322.5,0.0,1.0
1012,AC007322.7,0.0,1.0
1013,AC007326.9,inf,1.0
1014,AC007327.5,0.0,1.0
1015,AC007327.6,0.0,1.0
1016,AC007333.1,0.0,1.0
1017,AC007339.1,0.0,1.0
1018,AC007347.1,0.0,1.0
1019,AC007349.4,0.0,1.0
1020,AC007349.5,0.0,1.0
1021,AC007349.7,0.0,1.0
1022,AC007353.1,0.0,1.0
1023,AC007358.1,0.0,1.0
1024,AC007359.6,0.0,1.0
1025,AC007362.1,-0.08346183408,1.0
1026,AC007362.3,0.0,1.0
1027,AC007364.1,inf,1.0
1028,AC007365.1,0.0,1.0
1029,AC007365.2,0.0,1.0
1030,AC007365.3,-0.573854540876,1.0
1031,AC007365.4,-inf,1.0
1032,AC007375.1,0.0,1.0
1033,AC007377.1,0.0,1.0
1034,AC007381.2,0.0,1.0
1035,AC007381.3,0.0,1.0
1036,AC007382.1,-0.050577189778,1.0
1037,AC007383.3,0.11044930659,1.0
1038,AC007383.4,0.0,1.0
1039,AC007383.6,0.318311182891,1.0
1040,AC007386.2,0.0,1.0
1041,AC007386.3,-inf,1.0
1042,AC007386.4,0.0,1.0
1043,AC007387.2,0.0,1.0
1044,AC007389.1,-0.0296164737918,1.0
1045,AC007389.2,0.0,1.0
1046,AC007389.3,0.0,1.0
1047,AC007389.4,0.0,1.0
1048,AC007390.4,0.0,1.0
1049,AC007391.2,0.0,1.0
1050,AC007392.3,0.0,1.0
1051,AC007392.4,0.0,1.0
1052,AC007394.3,0.0,1.0
1053,AC007395.3,0.0,1.0
1054,AC007395.4,0.0242248148188,1.0
1055,AC007401.1,0.0,1.0
1056,AC007401.2,inf,1.0
1057,AC007402.1,0.0,1.0
1058,AC007403.1,0.0,1.0
1059,AC007403.2,0.0,1.0
1060,AC007403.3,0.0,1.0
1061,AC007405.4,0.0,1.0
1062,AC007405.6,inf,1.0
1063,AC007405.8,0.0,1.0
1064,AC007421.1,0.0,1.0
1065,AC007422.1,0.0,1.0
1066,AC007435.1,0.0,1.0
1067,AC007436.1,0.0,1.0
1068,AC007450.1,0.0,1.0
1069,AC007461.1,0.0,1.0
1070,AC007461.2,0.0,1.0
1071,AC007463.2,0.0,1.0
1072,AC007486.1,0.0,1.0
1073,AC007528.1,0.0,1.0
1074,AC007535.1,0.0,1.0
1075,AC007551.1,0.0,1.0
1076,AC007551.2,0.0,1.0
1077,AC007551.3,0.439262314098,1.0
1078,AC007556.3,0.0,1.0
1079,AC007557.1,0.0,1.0
1080,AC007557.2,0.0,1.0
1081,AC007557.3,0.0,1.0
1082,AC007557.4,0.0,1.0
1083,AC007559.1,0.298320948925,1.0
1084,AC007560.1,0.270295558679,1.0
1085,AC007560.2,0.0,1.0
1086,AC007562.1,0.0,1.0
1087,AC007563.1,0.0,1.0
1088,AC007563.3,0.0,1.0
1089,AC007563.4,0.0,1.0
1090,AC007563.5,0.0,1.0
1091,AC007566.10,0.256627482846,1.0
1092,AC007567.1,0.0,1.0
1093,AC007568.1,0.0,1.0
1094,AC007611.1,0.0,1.0
1095,AC007618.3,0.0,1.0
1096,AC007620.3,-0.146448454096,1.0
1097,AC007631.1,0.0,1.0
1098,AC007652.1,0.0,1.0
1099,AC007677.2,0.0,1.0
1100,AC007679.1,0.0,1.0
1101,AC007679.3,0.0,1.0
1102,AC007679.4,0.0,1.0
1103,AC007680.2,0.0,1.0
1104,AC007682.1,0.0,1.0
1105,AC007682.2,0.0,1.0
1106,AC007682.3,0.0,1.0
1107,AC007690.1,0.627984189639,1.0
1108,AC007731.1,0.0,1.0
1109,AC007740.1,0.0,1.0
1110,AC007742.3,0.0,1.0
1111,AC007742.7,0.0,1.0
1112,AC007743.1,-1.16449706072,0.687875670239
1113,AC007750.5,0.0,1.0
1114,AC007773.1,0.0,1.0
1115,AC007773.2,-0.461644489033,1.0
1116,AC007773.3,0.0,1.0
1117,AC007787.2,0.0,1.0
1118,AC007790.4,0.665984963,1.0
1119,AC007795.1,0.0,1.0
1120,AC007796.1,0.0,1.0
1121,AC007842.1,inf,1.0
1122,AC007875.2,0.0,1.0
1123,AC007875.3,0.0,1.0
1124,AC007879.1,0.0,1.0
1125,AC007879.2,0.0,1.0
1126,AC007879.3,0.0,1.0
1127,AC007879.4,0.0,1.0
1128,AC007879.5,0.170465439999,1.0
1129,AC007879.6,0.0,1.0
1130,AC007879.7,inf,1.0
1131,AC007880.1,0.0,1.0
1132,AC007881.1,0.0,1.0
1133,AC007881.2,0.0,1.0
1134,AC007881.4,0.0,1.0
1135,AC007899.3,0.0,1.0
1136,AC007919.1,0.0,1.0
1137,AC007919.18,0.0,1.0
1138,AC007919.19,0.0,1.0
1139,AC007919.2,0.0,1.0
1140,AC007948.1,0.0,1.0
1141,AC007950.1,0.0,1.0
1142,AC007952.1,0.0,1.0
1143,AC007952.4,0.0,1.0
1144,AC007952.5,0.0,1.0
1145,AC007952.6,0.0,1.0
1146,AC007956.1,0.0,1.0
1147,AC007965.1,0.0,1.0
1148,AC007966.1,0.0,1.0
1149,AC007967.2,0.0,1.0
1150,AC007967.3,0.0,1.0
1151,AC007967.4,0.0,1.0
1152,AC007969.4,0.395581521611,1.0
1153,AC007969.5,-0.0973551846221,1.0
1154,AC007970.1,-0.293500847473,1.0
1155,AC008045.1,0.0,1.0
1156,AC008060.5,0.0,1.0
1157,AC008060.7,0.0,1.0
1158,AC008060.8,0.0,1.0
1159,AC008063.2,0.0,1.0
1160,AC008063.3,0.0,1.0
1161,AC008064.1,0.0,1.0
1162,AC008065.1,0.0,1.0
1163,AC008067.2,0.0,1.0
1164,AC008069.1,0.0,1.0
1165,AC008069.2,inf,1.0
1166,AC008072.1,0.0,1.0
1167,AC008073.7,0.0,1.0
1168,AC008073.9,0.0,1.0
1169,AC008074.3,0.085502939278,1.0
1170,AC008074.4,0.0,1.0
1171,AC008074.5,0.0,1.0
1172,AC008079.9,0.0,1.0
1173,AC008085.1,0.0,1.0
1174,AC008088.4,-0.334015037,1.0
1175,AC008122.1,0.0,1.0
1176,AC008132.1,0.0,1.0
1177,AC008132.12,0.0,1.0
1178,AC008132.13,0.0,1.0
1179,AC008132.14,0.0,1.0
1180,AC008147.1,0.0,1.0
1181,AC008147.2,inf,1.0
1182,AC008154.4,0.0,1.0
1183,AC008154.5,0.0,1.0
1184,AC008155.1,0.51974433782,1.0
1185,AC008155.2,0.0,1.0
1186,AC008163.4,0.0,1.0
1187,AC008163.6,0.0,1.0
1188,AC008166.1,0.0,1.0
1189,AC008171.1,0.0,1.0
1190,AC008173.1,0.0,1.0
1191,AC008174.3,0.0,1.0
1192,AC008175.1,0.0,1.0
1193,AC008264.4,0.0,1.0
1194,AC008265.2,-1.0607376859,1.0
1195,AC008267.1,0.0,1.0
1196,AC008268.1,0.0,1.0
1197,AC008268.2,0.0,1.0
1198,AC008269.2,0.0,1.0
1199,AC008271.1,0.0,1.0
1200,AC008277.1,inf,1.0
1201,AC008278.2,0.0,1.0
1202,AC008278.3,0.0,1.0
1203,AC008280.1,0.0,1.0
1204,AC008280.3,0.0,1.0
1205,AC008281.1,0.0,1.0
1206,AC008372.1,0.0,1.0
1207,AC008387.1,0.0,1.0
1208,AC008391.1,0.0,1.0
1209,AC008394.1,0.0,1.0
1210,AC008397.1,0.0,1.0
1211,AC008410.1,0.0,1.0
1212,AC008427.2,0.153636939325,1.0
1213,AC008440.10,-0.0539840266639,1.0
1214,AC008440.5,0.0,1.0
1215,AC008443.1,0.0,1.0
1216,AC008498.1,0.0,1.0
1217,AC008536.1,0.0,1.0
1218,AC008555.1,0.0,1.0
1219,AC008555.2,0.0,1.0
1220,AC008565.1,0.0,1.0
1221,AC008581.1,inf,1.0
1222,AC008592.3,0.0344677600829,1.0
1223,AC008592.4,0.0,1.0
1224,AC008592.5,0.0,1.0
1225,AC008592.7,0.0,1.0
1226,AC008592.8,0.0,1.0
1227,AC008625.1,0.0,1.0
1228,AC008671.1,0.0,1.0
1229,AC008674.1,0.0,1.0
1230,AC008686.1,-inf,1.0
1231,AC008691.1,0.0,1.0
1232,AC008694.2,0.0,1.0
1233,AC008694.3,0.0,1.0
1234,AC008697.1,-0.240379356738,1.0
1235,AC008703.1,inf,1.0
1236,AC008703.2,0.0,1.0
1237,AC008706.1,0.0,1.0
1238,AC008731.1,0.0,1.0
1239,AC008738.1,0.0,1.0
1240,AC008738.2,0.0,1.0
1241,AC008746.10,0.0,1.0
1242,AC008746.12,1.03894823708,1.0
1243,AC008746.3,inf,1.0
1244,AC008746.5,0.246466986722,1.0
1245,AC008746.9,0.0,1.0
1246,AC008747.1,0.0,1.0
1247,AC008752.1,0.0,1.0
1248,AC008752.2,0.0,1.0
1249,AC008752.3,0.0,1.0
1250,AC008753.3,-0.335982097834,1.0
1251,AC008753.4,0.0,1.0
1252,AC008753.6,-0.122015810361,1.0
1253,AC008780.1,0.0,1.0
1254,AC008781.7,-0.744979084444,1.0
1255,AC008834.1,0.0,1.0
1256,AC008834.2,0.0,1.0
1257,AC008836.1,0.0,1.0
1258,AC008850.3,0.0,1.0
1259,AC008865.1,0.0,1.0
1260,AC008869.1,0.0,1.0
1261,AC008914.1,0.0,1.0
1262,AC008937.2,0.0,1.0
1263,AC008937.3,-inf,1.0
1264,AC008938.1,0.0,1.0
1265,AC008940.1,0.0,1.0
1266,AC008948.1,0.0,1.0
1267,AC008949.1,0.0,1.0
1268,AC008964.1,0.0,1.0
1269,AC008967.1,0.0,1.0
1270,AC008982.2,0.239999183315,1.0
1271,AC008984.2,0.0,1.0
1272,AC008984.5,0.0,1.0
1273,AC008984.6,0.0,1.0
1274,AC008984.7,0.0,1.0
1275,AC008991.1,0.0,1.0
1276,AC008992.1,0.0,1.0
1277,AC009005.2,0.163292379364,1.0
1278,AC009009.1,0.0,1.0
1279,AC009014.3,inf,1.0
1280,AC009035.1,0.0,1.0
1281,AC009041.1,0.0,1.0
1282,AC009041.2,0.0,1.0
1283,AC009052.12,0.0,1.0
1284,AC009060.1,0.0,1.0
1285,AC009061.1,0.569662424029,1.0
1286,AC009065.1,0.0,1.0
1287,AC009065.2,inf,1.0
1288,AC009065.3,0.0,1.0
1289,AC009080.1,0.0,1.0
1290,AC009081.1,0.0,1.0
1291,AC009093.1,0.0,1.0
1292,AC009095.4,-0.202497834083,1.0
1293,AC009107.1,0.0,1.0
1294,AC009110.1,0.0,1.0
1295,AC009120.10,0.0,1.0
1296,AC009120.3,0.622957357307,1.0
1297,AC009120.4,0.0,1.0
1298,AC009120.5,-0.26303694785,1.0
1299,AC009120.6,0.0114607258624,1.0
1300,AC009120.8,0.0,1.0
1301,AC009121.1,0.0,1.0
1302,AC009132.1,0.0,1.0
1303,AC009133.12,-0.152772228297,1.0
1304,AC009133.14,0.490416744,1.0
1305,AC009133.15,inf,1.0
1306,AC009133.17,0.0,1.0
1307,AC009133.20,0.0,1.0
1308,AC009133.21,0.0,1.0
1309,AC009134.1,0.0,1.0
1310,AC009142.1,0.0,1.0
1311,AC009158.1,0.0,1.0
1312,AC009159.1,0.0,1.0
1313,AC009161.1,0.0,1.0
1314,AC009166.5,0.0,1.0
1315,AC009196.1,0.0,1.0
1316,AC009227.2,-0.348738459264,1.0
1317,AC009227.3,0.0,1.0
1318,AC009228.1,0.0,1.0
1319,AC009229.5,0.0,1.0
1320,AC009229.6,0.0,1.0
1321,AC009234.1,0.0,1.0
1322,AC009234.2,0.0,1.0
1323,AC009236.2,inf,1.0
1324,AC009237.10,0.0,1.0
1325,AC009237.11,0.0,1.0
1326,AC009237.13,0.0,1.0
1327,AC009237.14,0.0,1.0
1328,AC009237.16,0.0,1.0
1329,AC009237.17,0.0,1.0
1330,AC009237.2,0.0,1.0
1331,AC009237.4,0.0,1.0
1332,AC009237.5,0.0,1.0
1333,AC009237.6,0.0,1.0
1334,AC009237.8,-inf,1.0
1335,AC009238.6,0.0,1.0
1336,AC009238.7,0.0,1.0
1337,AC009238.8,0.0,1.0
1338,AC009245.3,0.439382234443,0.833251476023
1339,AC009262.2,inf,1.0
1340,AC009263.2,0.604706838541,1.0
1341,AC009274.6,-1.59873845926,1.0
1342,AC009276.4,0.0,1.0
1343,AC009297.1,0.0,1.0
1344,AC009299.1,0.0,1.0
1345,AC009299.2,0.56222558818,1.0
1346,AC009299.3,0.185426069611,1.0
1347,AC009299.4,0.127136262453,1.0
1348,AC009299.5,0.140064376578,1.0
1349,AC009302.2,0.0833025242411,1.0
1350,AC009302.4,0.0,1.0
1351,AC009303.1,0.0,1.0
1352,AC009303.3,0.0,1.0
1353,AC009305.1,0.0,1.0
1354,AC009305.2,0.0,1.0
1355,AC009310.1,0.0,1.0
1356,AC009312.1,0.0,1.0
1357,AC009313.1,0.0,1.0
1358,AC009313.2,0.0,1.0
1359,AC009336.1,0.0,1.0
1360,AC009336.24,0.0,1.0
1361,AC009362.2,0.440239051925,0.939503087437
1362,AC009365.3,0.0,1.0
1363,AC009365.4,0.0,1.0
1364,AC009403.2,0.0596979689372,1.0
1365,AC009404.2,-0.0356856936635,1.0
1366,AC009410.1,0.0,1.0
1367,AC009411.1,0.0,1.0
1368,AC009411.2,0.0,1.0
1369,AC009413.2,inf,1.0
1370,AC009414.1,0.0,1.0
1371,AC009469.1,0.0,1.0
1372,AC009473.1,0.0,1.0
1373,AC009474.1,0.0,1.0
1374,AC009474.2,0.0,1.0
1375,AC009477.7,0.0,1.0
1376,AC009478.1,0.0,1.0
1377,AC009478.2,0.0,1.0
1378,AC009480.1,0.0,1.0
1379,AC009480.3,0.0,1.0
1380,AC009480.4,0.0,1.0
1381,AC009487.4,0.0,1.0
1382,AC009487.5,0.0,1.0
1383,AC009492.1,0.0,1.0
1384,AC009494.3,0.0,1.0
1385,AC009495.1,0.0,1.0
1386,AC009495.2,0.0,1.0
1387,AC009495.3,0.0,1.0
1388,AC009495.4,0.0,1.0
1389,AC009498.1,0.0,1.0
1390,AC009499.1,0.0,1.0
1391,AC009499.2,0.0,1.0
1392,AC009500.2,0.0,1.0
1393,AC009501.4,0.172859271424,1.0
1394,AC009502.1,0.0,1.0
1395,AC009502.4,0.0,1.0
1396,AC009505.2,0.0,1.0
1397,AC009505.4,0.0,1.0
1398,AC009506.1,-0.360854831598,1.0
1399,AC009506.2,0.0,1.0
1400,AC009508.1,0.0,1.0
1401,AC009517.2,0.32106237569,1.0
1402,AC009518.2,inf,1.0
1403,AC009518.3,0.0,1.0
1404,AC009518.4,0.0,1.0
1405,AC009518.8,inf,1.0
1406,AC009531.2,0.0,1.0
1407,AC009541.1,0.0,1.0
1408,AC009542.2,0.0,1.0
1409,AC009677.1,0.0,1.0
1410,AC009695.1,0.0,1.0
1411,AC009779.1,0.0,1.0
1412,AC009784.1,0.0,1.0
1413,AC009784.3,0.0,1.0
1414,AC009784.4,0.0,1.0
1415,AC009800.1,0.0,1.0
1416,AC009802.1,0.0,1.0
1417,AC009831.1,0.0,1.0
1418,AC009835.1,0.0,1.0
1419,AC009878.2,0.0,1.0
1420,AC009892.1,0.0,1.0
1421,AC009892.10,0.0,1.0
1422,AC009892.2,0.0,1.0
1423,AC009892.5,0.0,1.0
1424,AC009892.9,0.0,1.0
1425,AC009941.1,0.0,1.0
1426,AC009945.4,-0.278204833007,1.0
1427,AC009947.2,0.0,1.0
1428,AC009947.3,0.0,1.0
1429,AC009947.5,0.0,1.0
1430,AC009948.5,0.187060238604,1.0
1431,AC009948.7,0.236245056221,1.0
1432,AC009950.2,-inf,1.0
1433,AC009951.1,0.0,1.0
1434,AC009951.2,0.0,1.0
1435,AC009955.8,0.0,1.0
1436,AC009960.1,0.0,1.0
1437,AC009960.2,0.0,1.0
1438,AC009960.3,0.0,1.0
1439,AC009960.4,0.0,1.0
1440,AC009960.5,0.0,1.0
1441,AC009960.6,0.0,1.0
1442,AC009960.7,0.0,1.0
1443,AC009961.2,-inf,1.0
1444,AC009961.3,0.242481600754,1.0
1445,AC009961.5,0.0,1.0
1446,AC009963.3,0.0,1.0
1447,AC009963.4,0.0,1.0
1448,AC009963.5,0.0,1.0
1449,AC009963.6,inf,1.0
1450,AC009965.1,0.0,1.0
1451,AC009965.2,0.0,1.0
1452,AC009967.3,0.0,1.0
1453,AC009969.1,0.0,1.0
1454,AC009970.1,0.0,1.0
1455,AC009974.11,0.0,1.0
1456,AC009977.1,0.0,1.0
1457,AC009987.1,0.0,1.0
1458,AC009994.2,inf,1.0
1459,AC009997.1,0.0,1.0
1460,AC010082.2,0.0,1.0
1461,AC010084.1,0.0,1.0
1462,AC010086.1,0.0,1.0
1463,AC010086.5,0.0,1.0
1464,AC010090.1,0.0,1.0
1465,AC010091.1,0.0,1.0
1466,AC010091.4,0.0,1.0
1467,AC010092.1,0.0,1.0
1468,AC010095.5,0.0,1.0
1469,AC010095.6,0.21395148423,1.0
1470,AC010095.7,0.0,1.0
1471,AC010096.1,0.0,1.0
1472,AC010096.2,0.0,1.0
1473,AC010105.1,0.0,1.0
1474,AC010127.3,inf,1.0
1475,AC010132.10,0.0,1.0
1476,AC010132.11,0.0,1.0
1477,AC010136.2,0.0,1.0
1478,AC010139.1,0.0,1.0
1479,AC010141.1,0.0,1.0
1480,AC010141.4,0.0,1.0
1481,AC010141.6,0.0,1.0
1482,AC010141.8,0.0,1.0
1483,AC010145.4,0.0,1.0
1484,AC010146.1,0.0,1.0
1485,AC010146.2,0.0,1.0
1486,AC010148.1,-0.0517767319037,1.0
1487,AC010149.4,0.0,1.0
1488,AC010150.1,0.244741168725,1.0
1489,AC010150.2,0.0,1.0
1490,AC010153.3,0.0,1.0
1491,AC010154.2,0.0,1.0
1492,AC010170.1,0.0,1.0
1493,AC010196.1,0.0,1.0
1494,AC010203.1,0.0,1.0
1495,AC010207.1,0.0,1.0
1496,AC010209.1,0.0,1.0
1497,AC010226.4,0.117823693514,1.0
1498,AC010235.1,0.0,1.0
1499,AC010240.2,1.00502091556,1.0
1500,AC010240.3,-0.581055750616,1.0
1501,AC010243.1,0.0,1.0
1502,AC010247.1,0.0,1.0
1503,AC010295.1,0.0,1.0
1504,AC010296.1,0.0,1.0
1505,AC010297.1,0.0,1.0
1506,AC010311.1,0.0,1.0
1507,AC010319.1,0.0,1.0
1508,AC010323.1,0.0,1.0
1509,AC010327.1,0.0,1.0
1510,AC010327.2,0.0,1.0
1511,AC010329.1,0.0,1.0
1512,AC010335.1,0.0,1.0
1513,AC010336.1,0.0,1.0
1514,AC010368.1,0.0,1.0
1515,AC010368.2,0.0,1.0
1516,AC010376.1,0.0,1.0
1517,AC010422.1,0.0,1.0
1518,AC010423.1,0.0,1.0
1519,AC010441.1,0.0,1.0
1520,AC010455.1,0.0,1.0
1521,AC010458.1,0.0,1.0
1522,AC010468.1,1.23622404146,1.0
1523,AC010468.2,0.0,1.0
1524,AC010468.3,0.0,1.0
1525,AC010492.2,-0.142035565098,1.0
1526,AC010492.4,0.0,1.0
1527,AC010492.5,0.0,1.0
1528,AC010504.2,0.665984963,1.0
1529,AC010518.3,0.0,1.0
1530,AC010522.1,0.226125994257,1.0
1531,AC010524.2,0.262307501971,1.0
1532,AC010524.4,0.0,1.0
1533,AC010525.1,0.0,1.0
1534,AC010525.2,0.0,1.0
1535,AC010525.4,-inf,1.0
1536,AC010525.5,0.127984189639,1.0
1537,AC010525.6,0.901261540736,1.0
1538,AC010525.7,-0.0648111377375,1.0
1539,AC010528.1,0.0,1.0
