SYMBOL,Norm.y.1,Tumour_24h_5micromol_Capryloylsalicylic_acid,Norm.y,Tumour_24h_10micromol_Capryloylsalicylic_acid.y,Norm.x.2,Tumour_48h_5micromol_Capryloylsalicylic_acid,Norm.x.1,Tumour_48h_10micromol_Capryloylsalicylic_acid
CREBBP,53.6377520113,55.4369976997,53.6377520113,53.0719328501,56.2922640072,53.5189336729,56.2922640072,57.7946285287
CREBL2,199.881150918,201.097327641,199.881150918,191.427915085,208.553141543,179.702751384,208.553141543,154.078815324
CREBZF,63.6714260777,66.790902351,63.6714260777,64.499347958,66.648690311,75.1853909304,66.648690311,80.3970273726
CREG1,1153.10646668,1457.64445246,1153.10646668,1573.97400847,1528.58991557,1950.61943568,1528.58991557,2764.53018256
CREG2,17.062186611,15.9324728652,17.062186611,19.9667545906,19.1441496583,25.2085385625,19.1441496583,19.1059082739
CRELD1,63.5824409404,64.8965086911,63.5824409404,82.6470455511,76.9631635645,66.2113072329,76.9631635645,81.4763927829
CRELD2,1346.27679501,972.789980247,1346.27679501,991.884357638,802.966607889,762.054881982,802.966607889,712.302682195
CREM,51.7411964831,50.6699140786,51.7411964831,46.9182105541,43.9762894972,38.8426170552,43.9762894972,42.3207800983
CRH,16.0881514388,14.0099795978,16.0881514388,17.3421445996,15.763870139,15.9176619881,15.763870139,16.0329197388
CRHBP,15.2084053696,15.028697876,15.2084053696,13.5382495685,14.7202677656,14.24079474,14.7202677656,16.5020432154
CRHR1,24.6845221786,22.7085938824,24.6845221786,22.9267188246,20.9572135672,24.0874974441,20.9572135672,21.1801252034
CRHR2,18.6332238225,19.0877685111,18.6332238225,18.5121043706,18.1051847089,19.516020886,18.1051847089,21.112569164
CRIM1,744.9919446,589.991262143,744.9919446,576.957305377,690.413601426,598.199686042,690.413601426,421.779742714
CRIP1,16.5999168967,15.0678161764,16.5999168967,20.1226335765,20.1134175106,22.1526836501,20.1134175106,17.6442910515
CRIP2,86.7510146429,102.916064425,86.7510146429,69.1040634796,102.997830521,102.378453937,102.997830521,33.7589356398
CRIP3,28.3261084051,23.4670989672,28.3261084051,20.7542635418,33.6922200379,23.2853098709,33.6922200379,27.43106607
CRIPAK,102.06068852,112.227731641,102.06068852,110.076649278,104.840509297,124.638227846,104.840509297,159.242718503
CRIPT,192.169106713,223.653390697,192.169106713,202.71402021,213.228815327,207.382675335,213.228815327,194.53202014
CRISP1,13.6093195508,12.699494466,13.6093195508,13.6740484473,12.9683904937,13.6884734742,12.9683904937,12.3943539755
CRISP2,15.0420143973,15.610695389,15.0420143973,12.3268970444,14.1560710883,14.9980880877,14.1560710883,15.0144553704
CRISP3,10.1447848212,11.081713164,10.1447848212,9.32208956063,10.4499229019,10.7914074968,10.4499229019,10.0735697452
CRISPLD1,12.4191933215,15.7481371805,12.4191933215,13.3814862472,13.2871352752,12.2471096092,13.2871352752,12.9333786724
CRISPLD2,20.1290198285,20.7605481786,20.1290198285,27.4837219258,24.6148804733,31.606655727,24.6148804733,27.5046532188
CRK,827.91908803,775.291217288,827.91908803,756.466522316,797.739307596,827.91908803,797.739307596,779.793400632
CRKL,276.304946779,348.202480447,276.304946779,357.544620985,362.826709903,335.388055069,362.826709903,347.819155138
CRLF1,16.6238011519,16.393191733,16.6238011519,20.356851493,19.0343803192,17.5841196375,19.0343803192,17.5929075954
CRLF2,22.8957237044,23.5480656486,22.8957237044,22.0885480293,23.1722484321,21.9936116952,23.1722484321,23.6507375898
CRLF3,745.746907381,639.035438203,745.746907381,632.357716174,669.338846679,649.473335196,669.338846679,713.484131417
CRLS1,130.555658244,114.036924665,130.555658244,122.301353931,113.229604277,106.273135061,113.229604277,106.200366218
CRMP1,40.086735325,34.6245033529,40.086735325,33.9428398943,36.2427436085,38.6921636352,36.2427436085,31.7756806176
CRNDE,546.77632541,722.543318213,546.77632541,751.319171233,624.769052655,619.234086722,624.769052655,727.146636308
CRNKL1,90.2585732249,95.6323455093,90.2585732249,76.2895382844,97.5586292958,87.9486134843,97.5586292958,83.7436138466
CRNN,15.6471064619,15.5343759002,15.6471064619,14.6359214159,13.6676363839,15.3009164912,13.6676363839,16.2788905227
CROCC,14.3150881889,14.0733675712,14.3150881889,14.733644102,14.774723487,17.0564302495,14.774723487,14.7729554117
CROCC ,38.3846986994,36.5287163331,38.3846986994,38.890247086,34.1170037494,46.0771630982,34.1170037494,40.086735325
CROCCL1,85.2147247246,90.5115067925,85.2147247246,98.9899135983,107.784821497,101.246483686,107.784821497,95.0219084947
CROCCL2,16.1898415449,20.1528005948,16.1898415449,19.4310484621,18.4076467186,18.1684049509,18.4076467186,21.5474366082
CROT,45.7574075169,47.4535463894,45.7574075169,41.7243796977,45.7298213821,41.1619889417,45.7298213821,38.5224581925
CRP,14.2103595924,14.5217309576,14.2103595924,14.4654884571,14.0001035638,14.8612810545,14.0001035638,14.8180873333
CRTAC1,21.9972322934,21.6868987542,21.9972322934,23.7575325429,22.1156684263,23.030470201,22.1156684263,19.4335813558
CRTAM,10.6776381087,10.5319540534,10.6776381087,13.3423663924,12.0629450391,11.8387482917,12.0629450391,11.5443285901
CRTAP,265.761424907,299.389164005,265.761424907,334.363653393,327.034206208,329.313455313,327.034206208,366.264645256
CRTC1,28.9894548665,29.8634922555,28.9894548665,25.0814203844,27.1853471888,28.6523841686,27.1853471888,32.3414926771
CRTC2,73.5623291209,72.7683313511,73.5623291209,70.6734944423,71.3319061516,77.0313454097,71.3319061516,77.4157210541
CRTC3,89.4784726979,76.0227138448,89.4784726979,79.0987514663,80.8084813067,73.6481689857,80.8084813067,92.1566109141
CRX,18.8253824675,19.5444237068,18.8253824675,20.1127188619,17.8287786517,19.4912222045,17.8287786517,19.3646521962
CRY1,439.220272208,456.358265067,439.220272208,493.725620917,275.510908606,299.114020363,275.510908606,440.999848594
CRY2,49.9094675718,49.3691536804,49.9094675718,55.4604988354,47.2638758232,57.1452196892,47.2638758232,57.3737593347
CRYAA,18.3503553489,15.4078478787,18.3503553489,14.5750815478,17.0191469702,15.5972452905,17.0191469702,13.7613588103
CRYAB,230.69275336,467.099157431,230.69275336,910.33773,1543.43830009,2043.58145923,1543.43830009,1697.98320568
CRYBA1,12.5232815349,12.9214413293,12.5232815349,12.3471459586,14.0451695319,12.4535899314,14.0451695319,12.6295815034
CRYBA2,11.3391912675,13.2003921121,11.3391912675,12.8098058467,12.9233266027,13.5765246311,12.9233266027,11.89398385
CRYBA4,14.0575831321,16.496661427,14.0575831321,15.3822626868,16.595034094,14.7529892731,16.595034094,19.4006758114
CRYBB1,17.8762575735,19.1003107568,17.8762575735,16.9005146551,17.4802812039,18.6499486334,17.4802812039,18.4730377847
CRYBB2,27.8703788027,32.6570754999,27.8703788027,49.5564638236,52.3269550475,46.1681597224,52.3269550475,37.1578387762
CRYBB2 ,28.9413166509,24.3772079635,28.9413166509,26.3798027422,17.9099713243,19.6188083779,17.9099713243,19.7854895441
CRYBB2P1,22.2659530346,22.7542159204,22.2659530346,20.8099977679,19.2183995066,21.9165271267,19.2183995066,21.6953771288
CRYBB3,23.0288868493,21.6741372988,23.0288868493,26.9851556261,22.9813359132,20.0227826134,22.9813359132,28.4341385071
CRYBG3,191.815269228,200.7093654,191.815269228,156.818754525,163.145286634,157.758687283,163.145286634,148.458057089
CRYGA,17.0788158821,17.1280682767,17.0788158821,17.1775495749,17.7679263059,17.6764697659,17.7679263059,17.3090985415
CRYGB,14.1751183273,14.0567632527,14.1751183273,14.1760395705,14.6393766882,15.2313754688,14.6393766882,13.7897115979
CRYGC,16.7500150876,19.2194098865,16.7500150876,18.0843176108,16.2667109139,19.4352486412,16.2667109139,17.0549649667
CRYGD,15.1231578144,18.4082206807,15.1231578144,16.3883672518,15.5668628565,22.380403315,15.5668628565,19.717702992
CRYGN,14.9590103434,16.4669146352,14.9590103434,16.925362831,14.1481260826,16.351152175,14.1481260826,13.6978738878
CRYGS,20.4419563975,21.40170788,20.4419563975,23.6193360305,21.4072505226,25.495411896,21.4072505226,27.4798036971
CRYL1,93.7838120327,105.32001587,93.7838120327,104.639431843,120.734328864,119.003227345,120.734328864,92.8946650365
CRYM,57.7076466584,57.0183219854,57.7076466584,66.3097474261,67.4869829106,63.8595608019,67.4869829106,63.8776454473
CRYZ,977.692126857,956.295890916,977.692126857,813.114249507,914.871897508,770.6119615,914.871897508,585.725709051
CRYZL1,83.0023716365,87.9028600645,83.0023716365,85.3541025979,87.8606677652,85.9975340478,87.8606677652,80.0129695594
CS,608.311341575,598.867139611,608.311341575,604.968534284,632.357716174,628.408162302,632.357716174,579.145958853
CSAD,39.1785183934,41.1288603704,39.1785183934,44.0083351358,47.7399683604,48.7175743371,47.7399683604,56.7332130294
CSAG2 ,17.6841218736,21.2195877806,17.6841218736,19.4255633765,16.9248380197,22.380403315,16.9248380197,23.6112071134
CSDA,425.700456643,379.660740715,425.700456643,403.104132586,416.909871935,397.210790665,416.909871935,412.880607557
