SYMBOL	SPT1657_SPT1663	SPT1658_SPT1664	SPT1659_SPT1665	SPT1660_SPT1666	SPT1661_SPT1667	SPT1662_SPT1668
FABP3	8143.32779574741	7437.51676770517	7967.99775320192	7806.4135350992	8413.66796145398	7210.64720112126
FABP4	8077.73594384122	8121.49791986558	7592.47086680423	6734.6071930749	8690.7247225791	7542.66508416314
FABP6	12163.3132648465	11367.9624262186	10612.0484215202	10173.9992872358	12141.0598518325	10174.0695611343
FABP7	9975.92438536887	9917.28198516057	8982.77381667204	9313.47118352932	11015.3236439895	9056.92703701688
FADS1	5323.87197971917	5271.72469291899	5258.22987976403	5231.17663886483	5165.20318603154	4682.10316634743
FADS2	2091.9825494323	2025.26018656597	1895.55730611198	1939.58863417089	1955.87654043348	1648.37113698438
FADS3	2344.41179767734	2425.50923529443	2329.12016586204	2324.96739505103	2418.32444283192	2137.93476060692
FAF1	3646.31067642144	3255.35892965809	3503.49515605119	3231.74095006314	3298.93236388017	2597.55167320999
FAF2	2010.48964251855	1813.57291190515	1817.89151824337	1857.07224066479	1832.28244625127	1393.173077862
FAH	9338.88836912844	9373.83272122038	8365.71486470493	8413.95181695731	9596.05146246379	8459.2948475415
FAIM3	4452.29540211721	4555.72361686031	4331.36124651882	4107.68420420483	4705.84513598766	4171.70704810266
FAM109A	2586.90288654265	2469.98135181981	2252.30784818979	2106.43496829312	2789.10672537855	2364.48813962373
FAM109B	6639.68428159488	6348.83935516378	5806.15774582612	5995.58674574003	7087.09135056492	6153.39809904281
FAM129B	3946.44308968916	3831.71755982706	3329.38723599408	3263.47802448856	3835.53672278793	3372.26006697437
FAM129C	2226.1477010586	2189.80701770989	1887.0226041484	1694.75977431762	2322.5390198407	2193.92208990418
FAM132A	3266.67298811591	3156.63083097174	3218.43611046748	3138.34327389689	3264.94398798006	2911.34112345741
FAM13A	6140.78868073264	5821.40005317273	5469.03701826456	5425.22617963742	6161.16559498319	5422.95875635068
FAM13B	6700.30705381121	7138.6641446546	6275.56635382323	6137.04342032192	7309.5607200929	6594.78657885142
FAM179A	3665.19317924292	3869.07413770838	3326.826825405	3304.28283446411	4086.84471429176	3364.44788149103
FAM179B	2043.28556847165	2050.16457182019	2085.02768970354	1908.75833330048	1971.32580220626	1903.56919610677
FAM188A	7566.91455172331	6964.33344787509	6362.62031385179	6052.71347970579	8549.62146505441	7894.21343091336
FAM200A	2813.49292040041	2696.78914609927	2190.00452385563	2365.77220502658	2851.93372325451	2557.18871487941
FAM200B	9081.49004119354	8556.43521948383	7577.96187346614	7392.01802045867	9951.38448323765	7937.18045107172
FAM20B	6030.47511161768	5702.2147808847	4306.61061082443	3923.60917253737	4502.94483137187	3785.00386667741
FAM213B	2544.16880120983	2594.50327809089	2121.72690814695	2120.94334517331	2341.07813396804	2264.23175925422
FAM43A	1706.38196549894	1671.26213902392	1657.43912132799	1295.7794101123	1784.90471014809	1567.64522032322
FAM43B	2411.99128145948	2685.22639580267	2648.31801930008	2472.77148451801	2639.76386157504	2286.36628479035
FAM65A	2730.01238161071	2172.01817109974	1944.20510730441	2182.60394691413	2661.39282805693	2368.3942323654
FAM65B	2091.9825494323	2079.51616872694	1718.8889754658	1706.54783053278	2488.36109620184	2126.21648238191
FAM69C	7835.24485497591	7240.06057033247	7073.56098741833	6666.59917644899	7839.98537429155	6905.97196727107
FANCF	4633.16990282822	4713.15490936017	4739.32000037813	4412.3601186889	4749.10306895144	4295.39998492218
FANCG	3694.01384144412	3553.32211037816	3332.80111677951	3130.18231190178	3926.17239185489	3327.99101590212
FANCL	7660.33324989273	7622.52077245077	6743.26802142763	6784.47973860056	7646.35462673942	7161.17002639345
FANCM	2231.11678074847	2323.22336728605	1975.78350456967	1968.60538793128	1926.00796767278	1863.20623777619
FANK1	3458.47946414462	3400.33802953084	2906.91948879667	2666.8210252906	3536.85099518092	3311.06461402155
FAP	10843.5256992189	10579.9165213888	9807.22602635425	9274.4799206638	10349.9754369753	9256.13776684201
FAR1	11700.1950377513	12091.9684832518	10347.4726606491	10856.7997741599	11155.3969507293	10677.9555248096
FAR2	8272.52386768385	8105.48795791644	7587.35004562608	7650.44848363712	8874.05596228271	7780.93674140496
FARP1	14407.3496527887	13698.3013321487	13019.6878454472	12674.8807519592	15049.6408682538	13938.2409331894
FARP2	4920.3827089023	5002.22366677516	4525.95245128854	4552.00324616076	4999.38110967041	4049.31614219702
FARS2	1696.44380611921	1632.12667648158	1718.03550526944	1614.96370147656	1686.02943480232	1347.60199587586
FAS	1372.45981034015	1263.89755165141	1096.70920232053	1330.23680520276	1443.99100036216	1289.01060475082
FASLG	5883.39035279774	5718.22474283384	5177.15021110999	5213.04116776459	6266.22057503807	5222.44599561166
FASN	6940.81051080058	6824.69100198539	5831.76185171687	5226.64277108977	7039.71361446174	6283.60119043178
FASTK	4877.64862356948	5211.24261444447	4154.69291587264	4289.94568876226	5260.98860902276	4751.11080478358
FASTKD1	12697.9862394758	12283.198584311	11245.3233072181	11564.9899206244	12925.8823498895	10498.2752586928
FASTKD2	5772.08296774481	5309.08127080031	5317.11932331276	5019.89840054701	5978.86430606443	5020.63120395875
FASTKD3	5646.86215956026	5442.49762037646	4953.54101966409	4882.06882018517	6098.33859710723	5169.06272814218
FASTKD5	11085.0229721463	10844.0808935496	10877.4776525877	10949.2906767712	10836.1122074253	9379.83070366153
FAT1	9047.70029930247	8804.58962969547	7340.6971588785	7042.91020177901	9550.73362793031	8568.66544430824
FAT2	8100.59371041459	8011.20707088262	7956.0491704529	7758.35453668356	8622.74797077888	7256.2182831074
FAT3	7127.64790713942	6637.90811257878	6535.87476371254	6165.15340052729	6931.5687820523	6297.92353048457
FAT4	5646.86215956026	6065.10725173183	5252.25558838953	5074.30481384773	5959.29524115225	4988.08043111151
FAU	991.828306096646	998.843737160119	886.755534016366	778.918483755397	1070.11886546097	943.972412570046
FBLN1	5693.57150864498	5768.92295567278	5300.0499193856	4987.25455256657	5646.19020255731	4934.69716364203
FBLN2	7874.00367655684	7712.35444783205	6632.31689590104	6956.76671405286	8659.82619903354	7167.6801809629
FBLN5	10624.886192865	9837.23217541488	10172.5112703956	10455.0990892896	10087.3379868381	9204.05653028642
FBLN7	7568.90218359925	7252.51276295958	6749.24231280214	6404.54161905049	7405.34614308411	6217.19761382341
FBN1	8380.84980492286	8239.7937498231	8055.05171323047	7479.06828173983	8359.08056985683	7172.88830461846
FBN2	3038.09532238221	3286.48941122586	2940.20482645465	2989.63241087491	3251.55462777699	3014.2015656547
FBN3	3923.58532311579	3693.85399859837	3308.05048108512	3462.96820659122	4098.17417292513	3903.48867984138
FBP1	3603.57659108862	3858.40082974229	2984.58527666529	2777.44739900207	4178.51033414357	3423.03927261607
FBP2	4300.2415636074	4005.15881427606	3319.99906383413	3354.15537998977	4500.88492980216	3891.77040161637
FBXL12	2503.42234775296	2620.29710567561	2080.76033872175	2143.61268404861	3098.09196083408	2589.73948772665
FBXL13	11057.1961258831	10909.0101836766	9587.03071569378	9131.20969897189	12645.7357364098	11021.6916860765
