SYMBOL	Normal_A1209_16.CEL	Normal_A1209_17.CEL	Normal_A1209_18.CEL	Normal_A1209_19.CEL	Tumour_A1209_03.CEL	Tumour_A1209_07.CEL	Tumour_A1209_11.CEL
MICU2	278.0392433	286.2359183	265.4351518	247.8238441	271.7661773	326.8135104	298.7551565
MICU3	29.58214664	17.30381763	22.13028513	27.48778802	16.68130247	16.42219766	25.09090927
MID1	162.6711901	120.7578877	79.69175011	97.71739932	207.5632047	170.4623269	145.2479493
MID1IP1	240.369196	201.0852124	205.4385598	233.4066708	444.109026	462.0721695	417.4856714
MID2	634.4717462	663.5224465	607.5003471	660.8669693	969.4204685	839.4591997	759.6283281
MIDN	456.8855481	431.2442193	417.2383783	502.6438887	466.1815971	478.9852324	417.3000273
MIEF1	180.7596917	185.2296976	154.3662344	154.7641729	255.6268891	232.0394829	221.1239403
MIEF2	199.247391	169.9040693	209.3633179	202.1160067	243.7486065	242.6587911	242.7684667
MIEN1	496.4967395	534.5637299	543.0788572	439.0086425	621.4242374	692.3342282	736.1110594
MIER1	302.7266027	286.5561367	255.8382381	275.6830905	306.4693215	240.4964084	267.4532874
MIER2	136.1250994	135.2733521	125.7413281	127.2888374	131.5390661	150.6540812	115.9826641
MIER3	219.1590305	229.1655948	191.310595	196.7268074	228.188659	184.928219	201.6055466
MIF	930.0878038	1000.647925	1004.652456	990.1845849	1056.676002	1187.15896	985.2340271
MIF4GD	163.2135326	188.0965548	174.7497057	167.9917348	148.68533	149.5946843	143.3974517
MIIP	167.9764765	184.6119508	166.4813101	199.9019879	166.5703543	182.592245	194.1180706
MILR1	43.31598441	38.8978433	48.42002371	41.93729141	42.2978314	39.54212633	38.51633329
MINA	232.786872	217.3356444	215.1964245	209.4450749	273.5503291	299.7495545	257.4959683
MINK1	519.8800996	525.2479046	524.0760439	474.990299	420.2869672	430.9108131	368.0439059
MINOS1	262.2766141	178.0879229	225.150998	188.3377635	244.8121774	264.9369062	269.5257966
MINPP1	296.8740875	549.520918	342.2572715	313.1621255	772.695958	677.0994944	486.4309904
MIOS	679.1590465	665.5103114	712.0176921	770.0943135	484.4129085	470.8015507	535.1257929
MIOX	98.11205524	93.7037	99.72366321	131.3168675	98.73290036	118.6071752	97.93667948
MIP	46.95923019	46.86112251	46.46397106	48.91615317	44.79177181	46.79346135	51.9773816
MIPEP	348.8016946	397.7277365	322.8517598	526.4720748	225.3036538	210.1200209	190.5954334
MIPOL1	92.65311214	64.62355533	69.77577669	46.00761217	58.35013089	56.74045641	77.32196702
MIR1-1	7.002163087	7.34879084	6.465491698	6.256322798	7.535012792	7.82565872	8.350388956
MIR1-1HG	151.5970329	137.3479338	168.0991054	168.1815588	149.8655906	148.5065483	157.8821718
MIR100	7.51754269	7.80540076	8.648192634	6.91377602	8.225230294	8.055871473	8.302086266
MIR101-1	10.33250962	11.80347232	15.56692858	12.3562227	11.81320224	10.7997751	9.160940516
MIR101-2	6.295619788	6.460098896	6.891086066	6.378951894	7.854933093	6.245126338	7.380210251
MIR103A1	17.86393595	18.56197625	18.28157784	17.20175628	25.2051056	19.93632944	30.31964286
MIR106A	6.055111339	7.016140439	6.83925744	5.92994876	7.01886703	6.588778405	6.900935096
MIR106B	56.40479997	61.98461621	69.67276442	79.59769292	59.72643779	63.50661733	63.17755652
MIR107	60.28684998	84.55260654	63.67253904	53.80065158	57.54564777	52.3671168	68.34013793
MIR10A	7.325729397	8.072367358	7.017336531	7.339831377	7.167410856	6.790331113	7.724693359
MIR10B	5.852930357	5.599610155	5.716350762	5.667616174	5.178300095	6.626202986	5.886912079
MIR122	7.720122674	7.527719104	8.311788639	8.154047797	8.917588937	8.251094678	11.94188978
MIR124-1	9.637848422	11.6213451	10.63625548	9.796658879	10.37992887	10.28960283	9.756676877
MIR124-2	57.8332488	54.7679841	69.83750822	74.41188099	58.20837577	73.18785499	67.09460975
MIR124-3	15.00692261	14.19258566	15.79011446	14.97939101	15.55348921	15.27478167	17.42744412
MIR125A	79.9001064	67.85298432	104.4810786	120.5261155	81.56656971	94.56962924	90.95372219
MIR125B1	50.99956144	49.59174154	66.02593355	142.8857799	50.80502465	64.33015894	47.17642419
MIR125B2	14.21202344	12.50226797	13.58572029	12.47443914	13.82501709	14.22258829	14.97908168
MIR126	14.97394777	15.28075728	15.49750473	12.96693968	12.42233567	13.37129978	11.9016284
MIR127	66.02065954	57.32584073	61.11409131	66.60085469	68.83247625	63.83763031	69.94542018
MIR128-1	28.53585074	33.61706102	32.49353607	39.62864508	28.61956632	31.57757044	70.20474074
MIR128-2	21.54774435	24.36431332	25.98889124	27.43462492	26.24804686	26.28557377	20.24714569
MIR129-1	57.55951236	75.0214752	58.71961606	65.5331347	51.84506644	55.46685556	59.73765287
MIR129-2	15.09876024	19.74321662	16.70196769	13.12197401	18.60854029	16.06734275	18.55701104
MIR130A	20.24781838	20.79556528	18.90076168	20.26682756	20.65783731	21.19492907	19.80164293
MIR130B	40.15970923	43.03929695	45.33768381	49.44587685	44.9999221	43.07606476	36.51177115
MIR132	281.896906	236.6069795	328.7468242	262.9435762	191.7471949	250.0565843	197.203266
MIR133B	80.54500226	72.56249505	82.81458719	95.66237296	66.29677193	72.84712498	73.28616103
MIR134	72.20384333	68.38088037	87.33117971	94.33688922	73.59088862	81.95585821	77.18225732
MIR135A1	28.27458997	28.61340921	27.66682382	32.5217823	27.89090622	26.81336936	25.50342938
MIR135A2	5.413905194	4.996873935	5.699899671	5.823115346	5.710971976	5.957001816	6.487712764
MIR136	7.414436959	7.110614612	7.485609806	8.752789201	9.257515286	7.989623845	7.863802134
MIR138-1	427.7468401	313.7084062	400.7524174	527.2975993	255.2563828	197.621913	216.0659089
MIR138-2	104.7287396	80.83535288	86.31160368	107.7964275	95.37425902	95.86674639	105.6258989
MIR139	336.3052283	311.6840321	349.8462933	393.4749397	269.4774413	306.2419617	308.5683281
MIR140	19.76896377	22.29963406	21.30460593	28.1770301	22.52140714	22.30582724	28.07087721
MIR141	35.85540744	35.36756606	44.53933174	41.85250805	61.99565939	62.600912	47.17470277
MIR142	10.92089266	9.295435114	10.24176524	10.2572524	9.805025715	8.522656144	11.80246741
MIR144	8.624499895	9.119359262	8.915949874	8.17236545	9.054634401	8.769895502	7.825217746
MIR146A	9.674982993	9.009698744	9.966450504	12.84999302	11.48504546	10.38106746	11.02682746
MIR147A	77.43260025	62.39967896	70.28994715	94.26729949	51.10671429	52.63428183	59.5934358
MIR148A	9.611394384	8.257337136	8.224176633	7.349817582	9.21327982	8.202618548	8.87022042
MIR148B	22.13275166	21.87835071	19.78084027	14.84040734	21.49470744	15.53250774	19.0481226
MIR149	127.0490592	124.6370939	154.9911151	171.7974252	120.7133114	143.0433471	118.7041841
MIR150	102.0483536	80.62618565	97.57730265	97.111806	102.721204	95.59393429	96.65114521
MIR152	103.1746389	76.50029068	97.48986198	93.24565747	95.03639314	102.2119578	89.12748011
MIR153-1	10.59174218	9.39892201	12.38261809	10.46990091	9.253982372	11.55892233	11.03240525
MIR154	11.36614659	10.49538538	9.74766954	11.56861941	12.17715804	10.077896	11.57969933
MIR15A	34.39761978	34.26530183	41.92049543	30.41564976	56.94532818	40.4155676	70.80399429
MIR15B	10.56421303	9.803697146	15.34907992	20.49110646	13.12169674	10.44382908	10.7326535
MIR16-1	11.56159588	10.20692528	11.36383893	10.21621514	9.7639856	9.318121019	10.22038504
MIR16-2	7.875014584	9.221227635	10.30528681	9.538263026	9.23486338	9.480051585	8.896868863
MIR181A1	9.117563472	8.071571457	8.5223811	10.19900543	10.30795343	11.67214323	14.2689238
MIR181A2	28.73031638	44.80059634	31.41434857	24.73562514	33.88107372	24.61606605	32.09039422
MIR181B1	30.83136936	33.16555301	39.52492172	32.08445499	70.85698234	54.67892149	67.42813286
MIR181B2	26.53804557	60.82035929	27.60376987	23.08764376	32.58008241	25.51351272	29.21988586
MIR181C	121.8305663	101.7491113	119.499916	131.7684632	139.1725293	160.9122445	131.6149688
MIR182	50.84763205	52.98302998	52.97789025	56.35885674	67.52928958	60.77680046	69.35791925
MIR183	13.57448052	10.86123822	14.71140933	14.0605787	12.87193434	16.30027637	14.15729024
MIR184	16.71773566	17.09372772	17.67013689	17.994747	17.16525837	17.60164915	16.28961251
MIR185	143.8150735	152.4060233	162.2249203	191.4103368	171.0335796	160.8319865	205.9411644
MIR186	74.30560308	86.1140056	73.15615271	77.30397837	60.60442529	32.94711408	40.05001357
MIR187	161.5784271	142.9580162	166.7383558	170.1099744	157.5369287	180.603842	162.8234302
MIR188	89.84209985	84.72594315	95.13541416	95.71696367	73.77785871	77.76297916	89.64249197
MIR18A	893.8791944	926.6025774	917.5881496	1443.980189	428.2901047	775.4941217	449.2515752
MIR190A	5.177661549	4.988009246	5.86389557	4.822426721	5.140024349	5.153842005	5.662474962
MIR191	83.88008343	75.85751535	91.80242332	119.032948	81.54698147	99.68412938	89.44049921
MIR192	55.71652316	52.18342976	60.8967797	62.50414048	65.44188971	66.99809416	67.58522789
MIR193A	197.6400617	169.6223608	188.7814784	226.6472244	173.5553801	190.1717172	172.6423406
MIR194-1	9.784863593	7.742938637	9.393394654	8.478502642	10.08893966	9.174721856	9.69509209
MIR194-2	163.3927025	177.5486998	170.3663274	158.4950096	244.5817866	257.1960978	237.5266645
MIR196A1	51.81155151	50.67445597	54.42645122	58.40447292	46.6274661	46.04816026	51.75699903
MIR196A2	25.38732718	27.53914793	26.80119939	26.4853428	23.40888243	24.38837548	33.22643479
MIR197	187.4988596	175.9471318	180.9880913	213.7143998	211.0633738	156.8254106	199.6812132
MIR199A1	8.85108937	8.533451243	10.70363454	10.43667352	10.66684643	10.12258251	9.748719926
MIR199B	19.3650804	16.64120272	17.01138218	17.51064006	14.72659447	18.53254659	19.53157319
MIR19B2	7.274474677	6.917721037	7.757701155	8.031871181	7.52313289	6.96593942	8.080852972
MIR200A	17.38983397	17.3737581	17.77257231	16.36517991	18.79658224	17.2486291	17.18667356
MIR200B	228.317315	186.1591034	208.4096253	173.3617972	229.2457463	284.5093779	220.1897917
MIR200C	82.69676887	51.6320265	65.54053899	90.78996347	101.8967166	89.59888887	100.8205932
MIR203A	32.08980032	34.331755	33.41908761	51.51209533	51.34319436	58.29818641	65.45332151
MIR204	29.20127337	25.12713899	29.37456662	29.82046453	29.62689864	30.60664887	27.88082553
MIR205	153.5142989	209.5152097	147.8254587	92.83573021	260.272509	222.4353273	271.1301564
MIR206	14.80247215	15.33471274	16.47928225	19.89183022	16.86817595	17.29519799	14.70968897
MIR208A	8.716876165	9.888425188	10.06678802	9.576050391	10.92268468	11.55525962	13.08954146
MIR21	64.17704311	55.49631319	67.52990267	189.1914423	301.430496	369.1674342	407.6483722
MIR210	316.8182468	323.7893113	371.656184	380.674664	285.1918449	352.7401281	337.591868
MIR211	146.7634335	132.4377057	124.5967977	137.3827086	104.3724633	99.61501573	121.252029
MIR212	254.6396622	219.0197556	279.4898604	263.4822662	205.673819	231.1504077	226.8104384
MIR215	7.10390903	6.9579112	6.159454598	6.126864414	6.384215821	6.20425726	8.210883538
MIR216A	13.84010563	12.39299497	13.32571003	13.57473985	14.40691902	13.33547017	14.39849341
MIR217	8.179828394	8.274299727	6.960826084	7.264309762	9.757508358	8.032431351	9.915093912
MIR218-1	17.02259336	13.15543639	13.78629148	19.04563993	14.67981478	14.31023752	24.15225683
MIR218-2	52.76312126	44.68572423	47.94103453	53.39182716	48.80415815	48.10048511	52.28108704
MIR219A1	82.03226164	84.07405571	91.75991161	79.25731764	75.94826856	85.12682087	80.57745573
MIR219A2	50.6537269	41.8574154	45.67191058	54.06867011	53.771896	51.78133801	52.4037115
MIR221	352.9103629	479.6317788	386.1579135	187.2047697	378.7311811	341.3048953	424.4931137
MIR222	33.78112841	24.52681431	22.05504086	25.41108849	96.28249679	47.47116617	87.39845899
MIR223	21.90570103	24.44696068	21.80612582	26.38429483	24.51231691	30.190828	27.28637405
MIR22HG	237.5168915	258.2178138	233.5271445	270.5222484	316.7411309	314.7909469	431.2574629
MIR23A	163.092768	142.5164333	212.1019702	200.3351601	142.3339176	161.7590192	151.8599485
MIR24-2	46.90259553	34.33694649	40.82384077	32.27820438	36.56731672	40.25853581	32.3215047
MIR25	136.1374253	112.3872368	135.6865996	141.01847	131.6355981	157.7947042	156.0187739
MIR26A1	48.56004717	53.25219316	52.47029613	43.88397586	39.40212367	36.5835042	42.98062737
MIR26A2	10.13200322	11.59726933	11.7064693	10.98279748	11.30757313	10.74627429	11.27666417
MIR26B	47.99069867	41.85682102	49.3487019	48.98974382	53.8080731	47.30593372	48.57832616
MIR27A	130.285068	104.5984324	152.6581067	138.3627848	119.1279376	121.2050438	137.8240231
MIR28	14.03286601	12.0268917	14.72454248	15.06873757	9.359685606	12.06162072	10.32668628
MIR296	78.36472073	92.47746195	106.5556933	206.593225	101.2654055	105.7227236	69.71400425
MIR299	10.18077493	8.247072152	8.633405762	9.102346301	7.905732108	9.859007056	11.63413908
MIR29A	8.608866476	8.221546212	8.629534194	6.390773429	8.756241505	9.023043244	9.015945047
MIR29B1	5.165121162	4.447352382	5.206500857	4.694271024	5.073598982	6.026061609	5.553884421
MIR29B2	22.06860159	20.65090819	22.27436527	11.98102963	10.16792049	10.43591966	13.55598916
MIR29C	60.28658407	67.38621614	49.20786013	30.54003776	35.60264874	26.35198852	37.52304604
MIR301A	5.902920917	6.465450036	7.252959922	5.80108821	7.924140585	8.111083964	8.63846186
MIR302A	5.585696018	5.351667995	5.215543318	4.934657186	5.318911331	5.325541313	5.876608416
MIR302B	5.68310804	4.949587214	6.042568541	6.634321001	6.138461201	5.651507965	7.571522562
MIR30A	31.5952839	25.05385351	31.11684027	28.00116289	31.49983854	30.60444038	33.63436463
MIR30B	9.025472849	9.424822897	9.648108133	8.850494212	10.01105981	9.10653333	8.985592287
MIR30C1	72.53430379	63.7779451	76.37396076	80.59506904	61.93146267	50.32752173	57.95108636
MIR30C2	36.19660883	33.53631226	33.93876265	39.90954998	45.34916553	36.66569534	40.64223894
MIR30D	15.89370254	12.40517241	15.48950889	11.11694734	15.52747332	13.48737346	17.29053048
MIR30E	68.25070052	89.43771946	65.10076182	40.17163392	89.43518797	40.92961598	78.6081254
MIR31	25.40657947	28.12727093	24.19032929	27.50953422	335.7476907	137.9696799	115.6820147
MIR31HG	21.79051938	20.47010727	19.23152243	21.00688379	225.8853016	197.2299824	249.6895661
MIR32	80.96852756	89.57439179	106.9790796	87.76996364	35.5615974	19.98065731	35.57749489
MIR320A	141.5094994	122.9717084	151.3530249	218.3195518	119.9759106	138.3079834	163.0190486
MIR323A	21.4348431	16.92904071	22.85161172	16.06622228	18.9542954	21.79751904	21.33022308
MIR323B	53.05876934	53.87818961	57.82930339	55.31130648	48.38985133	60.18685213	52.12393003
MIR326	453.4938067	468.4172744	543.3531829	652.2215819	433.5397443	460.3266769	371.2105435
MIR330	89.39124791	78.0517785	74.71860598	95.99650533	67.35628957	85.5690511	86.00336857
MIR331	40.21267851	31.42701925	49.84456975	32.81727248	45.76217736	41.61673189	45.08990408
MIR339	293.5159464	291.7403835	375.2958162	342.2808056	284.5951999	352.9885047	342.0270847
MIR33A	13.3440469	10.0080248	14.2077856	12.54945856	16.35838451	14.89078303	11.53733551
MIR34A	67.43009247	61.2788198	70.63526341	86.08116471	74.06143371	77.88929879	77.96976376
MIR34B	19.59643292	18.90783031	17.95679117	16.29787862	16.12209872	17.08814562	15.07333999
MIR365A	38.27174096	46.51750603	47.69414232	49.95328288	48.87921574	51.03865367	51.30180718
MIR375	111.9449433	99.40268902	109.5182939	130.1562145	95.61242025	123.2047172	117.5760506
MIR376C	4.789299309	4.549199685	4.354776724	4.610468075	5.027940644	4.973663874	5.039424032
MIR377	10.90413208	9.728105823	9.020872371	8.629063194	8.556560368	8.056426726	8.713403101
MIR382	13.18632808	14.66453159	14.34761979	11.61354408	11.54876605	15.00720667	16.55388339
MIR410	7.462648576	8.235652399	6.62751157	7.404411694	8.067790193	6.937565398	8.73611155
MIR412	26.5843154	19.84578036	21.21400684	23.22437674	18.611434	19.10357831	19.00103654
MIR423	96.53433301	82.48177796	88.65918868	80.23542249	98.69080939	96.23790162	110.4575766
MIR425	130.6382117	115.3710018	142.7690623	131.5763123	113.8573709	135.1968465	125.9382591
MIR429	57.60103864	59.42748495	58.62355877	65.88051385	53.10786594	57.01239701	68.36661898
MIR451A	5.953092097	6.43676282	6.876320798	7.016157333	6.553712195	6.426994548	7.558284543
MIR455	56.05868445	51.50183532	53.06100423	59.97573597	62.82711855	56.54283602	62.79216856
MIR4697HG	65.03363203	47.19633896	59.09315105	71.97234218	47.76303669	59.28986515	39.11689265
MIR485	27.45259734	23.52099275	27.9413615	29.96804686	26.2560547	27.26449823	31.78542932
MIR487A	11.22708284	9.751294921	10.41912945	9.34318257	8.543464256	11.09705621	11.90706107
MIR494	15.28066181	12.26026696	14.1718699	17.06117522	13.03330955	14.88102576	17.10473569
MIR495	6.450263717	6.209275938	6.833947139	6.745243532	7.41067723	7.217811259	6.769096253
MIR503	57.4994344	52.21220601	65.3616308	72.05710757	55.63254334	62.4564208	61.49394503
MIR503HG	87.31185345	101.6657258	94.82255324	100.7485747	82.05308392	94.70391115	86.46810722
MIR504	45.92009453	46.08292419	53.78689091	63.25428643	52.47340944	51.94483777	50.87616105
MIR516B1	12.94273001	10.92014322	13.5415063	11.54846545	9.463993527	9.496821291	12.6682444
MIR600HG	89.79521227	91.7877968	81.80695153	88.56747097	65.89911294	51.48775577	41.05186007
MIR646HG	33.24374419	45.62590298	34.69661292	47.18910896	38.17746093	34.82562948	40.8863151
MIR7-2	71.52122667	85.85641169	71.05575824	86.26031951	73.1596996	85.73916152	90.8430398
MIR7-3	31.74580082	30.86524783	36.65026751	38.65417951	33.29956123	36.52082899	33.35284039
MIR7-3HG	41.95850087	43.79049256	43.23906994	48.81367922	42.34218574	51.51045968	35.25310167
MIR9-3	31.63853732	31.66830637	40.94520159	31.76192921	30.84585896	42.27720742	35.12705254
MIR92A2	23.03042596	20.17976319	22.5986285	23.28712483	21.20879185	22.77742316	23.70840513
MIR93	59.62150242	61.23215971	61.37907139	62.82973759	66.1095123	60.4818186	69.37775423
MIR95	14.84619181	16.54019523	11.43717514	9.175057798	5.182626835	6.231324251	6.732019883
MIR96	12.21112903	12.21410329	10.98860904	13.59049858	13.4800236	15.07903496	11.3383687
MIR98	12.13204922	11.52498847	12.19324201	11.40505865	11.34235326	10.97987983	12.89481053
MIR99A	170.43762	163.876312	197.2504535	174.9943956	62.1850944	55.23499608	59.98014567
MIR99AHG	69.45233616	69.28370914	64.29972357	78.94347535	24.33012319	16.60148127	19.66103043
MIR99B	269.7317963	258.9917439	330.1856731	356.4285655	261.7967434	286.5588669	311.6263824
MIRLET7A1	23.76049871	23.60352926	23.88150901	25.81368989	30.90071698	28.7730536	40.84056771
MIRLET7A2	13.16081975	13.07199713	13.56702743	14.84054973	28.23496321	17.33766888	21.15096907
MIRLET7BHG	202.3120587	206.4473255	222.6494669	180.8900405	175.5304101	154.3815149	157.7034499
MIRLET7C	35.3113491	35.49886667	73.84281435	44.96308907	11.09884838	8.46384258	12.1121785
MIRLET7D	66.75696672	65.59031267	65.5155443	78.46482681	70.85377524	59.69395345	75.41036457
MIRLET7E	35.86875102	31.92907708	40.63464366	35.29846561	45.64234146	45.40655443	50.88921427
MIRLET7F1	18.20291565	25.72988878	22.89789306	17.47555191	45.91570355	35.98770408	48.37363284
MIRLET7F2	15.71825605	21.72965567	17.66858881	17.10926253	25.65341922	29.23482838	24.1866498
MIRLET7G	53.97583204	49.05681678	74.16129279	62.78463909	84.92806317	53.66391835	76.59432583
MIRLET7I	116.3748013	112.9895029	131.5852839	138.4615228	83.90498069	104.39912	101.747203
